sale_id,date_sales,community,brand,model,units,unit_price,total_amount
2147,7/18/2023,Castilla y Leon,Motorola,Razr 40,2,431.03,862.06
2148,8/12/2024,Cataluña,Xiaomi,Redmi Note 12,5,1183.72,5918.6
2149,3/7/2025,Castilla y Leon,Motorola,G82,4,1312.34,5249.36
2150,10/16/2024,Castilla y Leon,Samsung,Galaxy A54,3,1178.29,3534.87
2151,3/7/2024,Castilla La Mancha,Apple,iPhone 14,5,1022.16,5110.8
2152,3/8/2023,Pais Vasco,OPPO,Find X5,5,1359.65,6798.25
2153,6/20/2023,Castilla y Leon,OPPO,A78,2,1085.01,2170.02
2154,8/20/2024,Galicia,Motorola,G82,3,714.37,2143.11
2155,12/8/2023,Andalucia,OPPO,Reno 8,5,589.53,2947.65
2156,8/4/2024,Madrid,OPPO,Find X5,5,1080.07,5400.35
2157,2/14/2025,Andalucia,Apple,iPhone 14,5,1336.02,6680.1
2158,3/23/2024,Pais Vasco,Samsung,Galaxy S21,2,1390.16,2780.32
2159,11/22/2023,Andalucia,Motorola,G82,4,837.59,3350.36
2160,7/25/2024,Pais Vasco,Xiaomi,Redmi Note 12,3,1113.12,3339.36
2161,10/25/2025,Castilla y Leon,Samsung,Galaxy Z Flip,5,815.64,4078.2
2162,8/8/2025,Castilla La Mancha,Apple,iPhone 14,3,1182.67,3548.01
2163,3/30/2025,Andalucia,OPPO,Reno 8,3,154.17,462.51
2164,7/21/2023,Andalucia,Xiaomi,Mi 11,4,875.2,3500.8
2165,1/22/2024,Pais Vasco,OPPO,Find X5,1,923.59,923.59
2166,4/17/2025,Cataluña,Apple,iPhone 15,1,556.28,556.28
2167,7/6/2023,Castilla La Mancha,Apple,iPhone 13,3,178.4,535.2
2168,11/13/2025,Pais Vasco,Motorola,Razr 40,2,1212.89,2425.78
2169,5/5/2024,Castilla y Leon,Apple,iPhone 14,2,740.21,1480.42
2170,8/23/2024,Andalucia,Apple,iPhone 14,1,1268.06,1268.06
2171,7/29/2025,Castilla La Mancha,Apple,iPhone 15,2,1004.59,2009.18
2172,8/2/2025,Andalucia,OPPO,Reno 8,5,951.72,4758.6
2173,5/16/2024,Andalucia,Motorola,G82,4,1052.56,4210.24
2174,4/12/2025,Madrid,Samsung,Galaxy S21,5,1394.42,6972.1
2175,6/16/2024,Pais Vasco,OPPO,Reno 8,5,301.23,1506.15
2176,6/17/2025,Madrid,Motorola,Razr 40,4,1184.69,4738.76
2177,3/23/2023,Pais Vasco,Samsung,Galaxy A54,3,649.29,1947.87
2178,5/27/2025,Castilla La Mancha,Motorola,Razr 40,1,279.53,279.53
2179,12/13/2023,Cataluña,Xiaomi,Poco X5,3,666.12,1998.36
2180,9/15/2025,Valencia,Xiaomi,Redmi Note 12,2,480.63,961.26
2181,7/27/2025,Cataluña,Xiaomi,Poco X5,4,1090.63,4362.52
2182,6/29/2025,Galicia,Xiaomi,Mi 11,3,1134.22,3402.66
2183,3/15/2023,Galicia,Xiaomi,Poco X5,2,335.03,670.06
2184,1/29/2025,Valencia,Xiaomi,Redmi Note 12,5,603.41,3017.05
2185,9/16/2024,Andalucia,Xiaomi,Mi 11,4,1041.35,4165.4
2186,10/28/2023,Andalucia,Xiaomi,Redmi Note 12,5,515.42,2577.1
2187,2/27/2023,Valencia,OPPO,Find X5,2,879.04,1758.08
2188,6/15/2024,Madrid,Apple,iPhone 15,3,1051.42,3154.26
2189,12/15/2023,Castilla La Mancha,Motorola,G82,3,954.81,2864.43
2190,12/7/2025,Castilla y Leon,Motorola,Razr 40,3,622.47,1867.41
2191,12/11/2025,Andalucia,OPPO,A78,4,369.23,1476.92
2192,12/2/2024,Cataluña,OPPO,Reno 8,2,536.64,1073.28
2193,9/2/2023,Galicia,Apple,iPhone 13,2,595.63,1191.26
2194,12/9/2025,Madrid,OPPO,A78,2,1076.72,2153.44
2195,3/27/2025,Madrid,Xiaomi,Poco X5,1,1340.04,1340.04
2196,12/31/2025,Galicia,Motorola,Edge 40,5,1240.77,6203.85
2197,5/16/2024,Valencia,Samsung,Galaxy A54,3,1146.59,3439.77
2198,4/12/2024,Valencia,Apple,iPhone 15,4,371.79,1487.16
2199,7/7/2023,Galicia,Motorola,G82,2,1066.67,2133.34
2200,5/5/2023,Galicia,Samsung,Galaxy S21,2,434.48,868.96
2201,8/8/2025,Castilla La Mancha,Motorola,Razr 40,1,821.17,821.17
2202,2/7/2024,Cataluña,Samsung,Galaxy A54,4,295.51,1182.04
2203,7/24/2023,Valencia,Samsung,Galaxy A54,5,886.72,4433.6
2204,1/20/2023,Galicia,Motorola,G82,5,687.19,3435.95
2205,2/3/2024,Castilla La Mancha,Samsung,Galaxy Z Flip,5,1157.21,5786.05
2206,5/30/2024,Madrid,Motorola,G82,4,901.69,3606.76
2207,11/4/2024,Andalucia,OPPO,A78,5,754.1,3770.5
2208,6/25/2024,Galicia,Xiaomi,Poco X5,5,461.28,2306.4
2209,6/20/2025,Galicia,Xiaomi,Poco X5,1,1371.54,1371.54
2210,10/15/2024,Madrid,Apple,iPhone 14,5,738.13,3690.65
2211,6/3/2025,Cataluña,Apple,iPhone 13,3,268.21,804.63
2212,2/1/2024,Andalucia,OPPO,Find X5,1,1103.57,1103.57
2213,10/17/2024,Galicia,Apple,iPhone 14,5,739.84,3699.2
2214,11/13/2023,Valencia,Xiaomi,Poco X5,3,345.48,1036.44
2215,11/18/2023,Andalucia,OPPO,Reno 8,3,1345.88,4037.64
2216,7/5/2024,Pais Vasco,OPPO,A78,2,1316.05,2632.1
2217,10/24/2023,Castilla y Leon,OPPO,Find X5,3,567.15,1701.45
2218,7/10/2025,Castilla y Leon,Xiaomi,Poco X5,3,681.62,2044.86
2219,4/7/2025,Madrid,OPPO,Find X5,1,1360.85,1360.85
2220,7/24/2025,Andalucia,Xiaomi,Poco X5,3,174.35,523.05
2221,8/26/2024,Galicia,Apple,iPhone 13,3,179.6,538.8
2222,2/13/2024,Castilla y Leon,OPPO,Find X5,2,921.94,1843.88
2223,6/2/2023,Cataluña,OPPO,Find X5,2,350.52,701.04
2224,4/5/2023,Castilla La Mancha,OPPO,A78,4,1009.75,4039
2225,2/7/2025,Galicia,OPPO,Reno 8,1,276.8,276.8
2226,6/16/2025,Castilla y Leon,Xiaomi,Mi 11,3,288.79,866.37
2227,10/26/2024,Cataluña,Apple,iPhone 15,4,1180.39,4721.56
2228,2/14/2024,Galicia,Apple,iPhone 15,5,260.01,1300.05
2229,12/23/2025,Galicia,Apple,iPhone 14,3,1011.96,3035.88
2230,1/9/2025,Castilla y Leon,Apple,iPhone 13,4,1084.09,4336.36
2231,8/17/2025,Castilla y Leon,Apple,iPhone 13,2,726,1452
2232,6/6/2024,Galicia,Xiaomi,Redmi Note 12,5,1084.56,5422.8
2233,4/21/2025,Cataluña,Samsung,Galaxy S21,4,645.38,2581.52
2234,11/15/2025,Madrid,OPPO,Reno 8,3,170.25,510.75
2235,10/4/2025,Castilla y Leon,OPPO,Reno 8,3,868.52,2605.56
2236,7/8/2023,Cataluña,Samsung,Galaxy Z Flip,5,1125.74,5628.7
2237,8/17/2025,Cataluña,Motorola,Edge 40,5,962.72,4813.6
2238,7/21/2024,Pais Vasco,Apple,iPhone 13,4,714.11,2856.44
2239,5/30/2023,Castilla y Leon,Apple,iPhone 15,2,959.8,1919.6
2240,2/13/2023,Pais Vasco,Xiaomi,Mi 11,4,868.42,3473.68
2241,2/8/2023,Pais Vasco,Samsung,Galaxy Z Flip,1,431.54,431.54
2242,4/1/2024,Galicia,OPPO,Reno 8,5,993.17,4965.85
2243,2/15/2024,Castilla La Mancha,Xiaomi,Poco X5,5,1306.7,6533.5
2244,10/31/2023,Valencia,Motorola,Edge 40,2,535.6,1071.2
2245,9/18/2023,Madrid,Samsung,Galaxy S21,5,585.65,2928.25
2246,4/16/2024,Castilla y Leon,Samsung,Galaxy A54,2,402.13,804.26
2247,4/22/2024,Galicia,Apple,iPhone 14,2,1115.43,2230.86
2248,9/10/2023,Castilla La Mancha,Samsung,Galaxy S21,4,181.78,727.12
2249,7/4/2025,Madrid,Apple,iPhone 14,4,648.97,2595.88
2250,7/10/2023,Cataluña,Apple,iPhone 14,2,783.38,1566.76
2251,11/30/2023,Cataluña,Motorola,Razr 40,2,300.45,600.9
2252,10/10/2024,Castilla y Leon,OPPO,A78,4,388.73,1554.92
2253,9/5/2025,Castilla y Leon,Samsung,Galaxy Z Flip,3,785.92,2357.76
2254,2/17/2025,Madrid,OPPO,Reno 8,4,650.39,2601.56
2255,9/26/2024,Castilla y Leon,Samsung,Galaxy A54,1,692.69,692.69
2256,3/9/2025,Cataluña,Xiaomi,Redmi Note 12,4,169.81,679.24
2257,4/3/2023,Castilla y Leon,Xiaomi,Poco X5,2,1209.27,2418.54
2258,9/20/2023,Madrid,Apple,iPhone 15,5,344.7,1723.5
2259,3/5/2024,Madrid,OPPO,Reno 8,3,614.63,1843.89
2260,12/20/2023,Pais Vasco,OPPO,Reno 8,2,1320.36,2640.72
2261,1/17/2025,Andalucia,Apple,iPhone 15,1,1133.2,1133.2
2262,9/18/2024,Valencia,Samsung,Galaxy A54,4,931.64,3726.56
2263,2/28/2023,Castilla y Leon,Xiaomi,Poco X5,1,564.48,564.48
2264,4/14/2025,Andalucia,OPPO,Reno 8,1,824.34,824.34
2265,11/20/2023,Andalucia,Motorola,Razr 40,1,168.67,168.67
2266,5/16/2023,Pais Vasco,Apple,iPhone 13,1,1360.91,1360.91
2267,10/3/2023,Castilla La Mancha,OPPO,Find X5,5,1161.78,5808.9
2268,8/19/2025,Castilla La Mancha,Samsung,Galaxy A54,3,310.25,930.75
2269,9/5/2025,Cataluña,Motorola,G82,4,1085.9,4343.6
2270,3/25/2024,Andalucia,Motorola,Edge 40,5,312.26,1561.3
2271,7/14/2023,Cataluña,Apple,iPhone 13,4,502.87,2011.48
2272,4/8/2024,Valencia,Motorola,Edge 40,3,380.78,1142.34
2273,11/30/2025,Castilla La Mancha,Xiaomi,Mi 11,5,871.46,4357.3
2274,5/14/2025,Castilla y Leon,Xiaomi,Redmi Note 12,3,976.5,2929.5
2275,2/27/2025,Madrid,Motorola,Razr 40,1,1142.74,1142.74
2276,3/11/2023,Andalucia,Apple,iPhone 13,2,352.36,704.72
2277,9/17/2025,Castilla La Mancha,Xiaomi,Redmi Note 12,3,384.69,1154.07
2278,3/15/2024,Castilla La Mancha,Motorola,G82,4,926.64,3706.56
2279,7/26/2024,Cataluña,Motorola,G82,5,1304.86,6524.3
2280,11/29/2024,Galicia,Xiaomi,Redmi Note 12,4,1115.01,4460.04
2281,12/2/2024,Cataluña,OPPO,A78,5,478.58,2392.9
2282,9/16/2023,Madrid,Xiaomi,Mi 11,1,433.91,433.91
2283,8/28/2024,Cataluña,OPPO,Reno 8,2,1241.63,2483.26
2284,6/19/2023,Pais Vasco,Xiaomi,Mi 11,5,378.27,1891.35
2285,3/30/2024,Andalucia,Motorola,Edge 40,1,398.35,398.35
2286,12/22/2025,Andalucia,Xiaomi,Poco X5,5,208.74,1043.7
2287,12/23/2025,Valencia,Motorola,G82,2,618.09,1236.18
2288,4/8/2024,Andalucia,Samsung,Galaxy Z Flip,2,826.03,1652.06
2289,7/24/2024,Valencia,Motorola,G82,1,1348.82,1348.82
2290,12/4/2025,Pais Vasco,OPPO,Find X5,4,1267.18,5068.72
2291,9/6/2024,Andalucia,OPPO,Find X5,1,243.59,243.59
2292,3/3/2024,Galicia,Motorola,Razr 40,5,892.48,4462.4
2293,10/15/2023,Pais Vasco,Samsung,Galaxy S21,2,751.17,1502.34
2294,11/23/2023,Pais Vasco,Apple,iPhone 13,4,638.75,2555
2295,5/25/2023,Castilla y Leon,Apple,iPhone 13,2,1354.2,2708.4
2296,9/10/2023,Pais Vasco,Xiaomi,Redmi Note 12,5,1330.43,6652.15
2297,10/19/2023,Castilla La Mancha,Apple,iPhone 13,3,1100.73,3302.19
2298,12/2/2025,Cataluña,Samsung,Galaxy Z Flip,3,805.3,2415.9
2299,6/16/2025,Valencia,Motorola,G82,3,1177.8,3533.4
2300,11/11/2023,Castilla La Mancha,Motorola,Razr 40,1,1250.28,1250.28
2301,2/20/2025,Madrid,Xiaomi,Mi 11,3,291.05,873.15
2302,9/24/2025,Andalucia,OPPO,Find X5,3,430.79,1292.37
2303,5/9/2024,Castilla y Leon,Samsung,Galaxy S21,4,1195.89,4783.56
2304,8/4/2023,Madrid,OPPO,Find X5,3,1202.91,3608.73
2305,5/9/2025,Castilla y Leon,Xiaomi,Mi 11,3,1378.86,4136.58
2306,9/21/2025,Cataluña,Samsung,Galaxy S21,2,882.23,1764.46
2307,6/28/2024,Pais Vasco,Apple,iPhone 15,1,1396.63,1396.63
2308,11/28/2025,Pais Vasco,OPPO,A78,4,202.63,810.52
2309,7/14/2023,Cataluña,Samsung,Galaxy Z Flip,1,1358.41,1358.41
2310,3/17/2025,Pais Vasco,Apple,iPhone 14,1,584.13,584.13
2311,3/27/2025,Madrid,OPPO,Find X5,4,986.34,3945.36
2312,2/19/2023,Andalucia,Samsung,Galaxy S21,3,273.51,820.53
2313,6/3/2024,Castilla La Mancha,OPPO,Reno 8,3,1172.96,3518.88
2314,7/20/2024,Valencia,Xiaomi,Mi 11,4,1129.64,4518.56
2315,11/25/2023,Galicia,Xiaomi,Mi 11,2,848.1,1696.2
2316,4/1/2025,Castilla y Leon,Motorola,Razr 40,3,1126.21,3378.63
2317,11/14/2024,Cataluña,Apple,iPhone 14,3,920.5,2761.5
2318,7/27/2023,Galicia,Apple,iPhone 14,1,949.31,949.31
2319,1/17/2024,Castilla La Mancha,Xiaomi,Poco X5,4,402.69,1610.76
2320,6/15/2025,Castilla y Leon,OPPO,Find X5,3,1093.46,3280.38
2321,8/17/2023,Madrid,Apple,iPhone 14,2,877.31,1754.62
2322,12/31/2023,Galicia,Motorola,Razr 40,4,923.09,3692.36
2323,7/5/2023,Cataluña,Samsung,Galaxy S21,5,1293.37,6466.85
2324,11/27/2024,Andalucia,OPPO,Find X5,5,592.25,2961.25
2325,8/24/2024,Cataluña,Apple,iPhone 14,5,862.63,4313.15
2326,6/25/2025,Valencia,Samsung,Galaxy A54,1,457.38,457.38
2327,2/23/2023,Galicia,Apple,iPhone 15,4,430.59,1722.36
2328,6/20/2025,Valencia,Apple,iPhone 13,2,331.72,663.44
2329,9/16/2025,Madrid,Xiaomi,Redmi Note 12,4,668.16,2672.64
2330,4/24/2025,Valencia,Motorola,Razr 40,2,1209.88,2419.76
2331,6/19/2024,Pais Vasco,Motorola,G82,3,1154.28,3462.84
2332,1/16/2025,Castilla y Leon,Xiaomi,Mi 11,2,550.19,1100.38
2333,10/20/2024,Andalucia,Xiaomi,Redmi Note 12,2,1144.45,2288.9
2334,11/5/2025,Cataluña,Motorola,Edge 40,4,819.2,3276.8
2335,12/14/2024,Valencia,Samsung,Galaxy Z Flip,5,1176.35,5881.75
2336,4/19/2023,Galicia,Apple,iPhone 14,4,923.51,3694.04
2337,5/13/2023,Pais Vasco,OPPO,A78,2,177.64,355.28
2338,12/12/2024,Madrid,OPPO,A78,4,1234.47,4937.88
2339,5/14/2023,Castilla y Leon,Apple,iPhone 13,3,862.19,2586.57
2340,6/1/2025,Castilla La Mancha,Samsung,Galaxy Z Flip,2,1382.76,2765.52
2341,9/26/2024,Castilla La Mancha,Apple,iPhone 15,5,1021.51,5107.55
2342,11/6/2025,Valencia,Xiaomi,Mi 11,4,330.29,1321.16
2343,1/14/2023,Castilla y Leon,Motorola,Razr 40,5,216.21,1081.05
2344,5/26/2023,Cataluña,Xiaomi,Poco X5,5,229.54,1147.7
2345,2/3/2024,Andalucia,OPPO,A78,2,1374.73,2749.46
2346,10/10/2025,Madrid,Apple,iPhone 13,1,564.74,564.74
2347,4/14/2025,Pais Vasco,Samsung,Galaxy A54,4,1020.52,4082.08
2348,7/16/2023,Andalucia,Apple,iPhone 14,3,593.95,1781.85
2349,7/5/2023,Castilla La Mancha,OPPO,Find X5,2,475.63,951.26
2350,6/17/2023,Castilla y Leon,Apple,iPhone 13,3,714.66,2143.98
2351,2/11/2023,Galicia,Samsung,Galaxy Z Flip,5,226.13,1130.65
2352,7/15/2023,Castilla y Leon,Motorola,Edge 40,2,152.16,304.32
2353,10/31/2024,Madrid,Motorola,Edge 40,4,532.83,2131.32
2354,5/23/2023,Castilla y Leon,Motorola,Razr 40,2,385.6,771.2
2355,3/23/2024,Andalucia,Motorola,G82,3,271.21,813.63
2356,12/29/2023,Castilla y Leon,Apple,iPhone 15,4,1032.96,4131.84
2357,6/30/2025,Andalucia,Apple,iPhone 15,1,927.6,927.6
2358,8/19/2024,Galicia,Motorola,Edge 40,1,586.32,586.32
2359,7/24/2023,Andalucia,Apple,iPhone 15,4,391.45,1565.8
2360,7/20/2025,Castilla y Leon,Apple,iPhone 15,5,1189.71,5948.55
2361,11/23/2024,Cataluña,OPPO,Reno 8,2,607.12,1214.24
2362,4/7/2025,Valencia,Apple,iPhone 14,1,597.9,597.9
2363,11/30/2025,Cataluña,OPPO,A78,1,979.39,979.39
2364,2/16/2024,Pais Vasco,Xiaomi,Poco X5,3,550.4,1651.2
2365,5/23/2025,Galicia,OPPO,Reno 8,4,693.92,2775.68
2366,10/3/2025,Madrid,Samsung,Galaxy A54,1,551.89,551.89
2367,9/18/2024,Pais Vasco,OPPO,A78,4,1390.36,5561.44
2368,12/16/2025,Madrid,Xiaomi,Poco X5,1,385.1,385.1
2369,10/4/2024,Andalucia,Samsung,Galaxy A54,1,817.87,817.87
2370,1/21/2024,Pais Vasco,Samsung,Galaxy A54,3,1355.23,4065.69
2371,11/7/2025,Pais Vasco,Samsung,Galaxy Z Flip,5,1211.53,6057.65
2372,3/15/2024,Madrid,Motorola,G82,1,721.54,721.54
2373,5/30/2023,Castilla y Leon,Apple,iPhone 13,2,769.09,1538.18
2374,4/3/2023,Madrid,Motorola,Razr 40,4,407.54,1630.16
2375,5/7/2024,Madrid,Samsung,Galaxy A54,3,1380.5,4141.5
2376,4/3/2025,Castilla y Leon,OPPO,Reno 8,1,344.91,344.91
2377,5/15/2025,Galicia,Motorola,Edge 40,5,1037.72,5188.6
2378,4/18/2025,Galicia,Xiaomi,Redmi Note 12,1,669.86,669.86
2379,1/24/2024,Galicia,OPPO,Find X5,4,466.78,1867.12
2380,3/27/2023,Pais Vasco,Samsung,Galaxy Z Flip,4,311.11,1244.44
2381,8/25/2023,Cataluña,Apple,iPhone 13,2,1277.77,2555.54
2382,11/1/2024,Andalucia,OPPO,Reno 8,2,1329.38,2658.76
2383,8/6/2024,Pais Vasco,Xiaomi,Poco X5,5,508.05,2540.25
2384,9/2/2023,Cataluña,Motorola,G82,4,1178.6,4714.4
2385,2/16/2024,Castilla La Mancha,Apple,iPhone 13,2,797.78,1595.56
2386,8/12/2023,Castilla La Mancha,Samsung,Galaxy A54,1,435.81,435.81
2387,5/19/2023,Cataluña,OPPO,Reno 8,2,694.94,1389.88
2388,6/24/2025,Andalucia,Xiaomi,Mi 11,5,1111.41,5557.05
2389,10/13/2024,Valencia,Motorola,Edge 40,1,861,861
2390,12/26/2023,Galicia,Apple,iPhone 14,3,727.54,2182.62
2391,11/10/2023,Pais Vasco,Samsung,Galaxy A54,3,781.99,2345.97
2392,11/18/2024,Valencia,Apple,iPhone 13,4,181.64,726.56
2393,12/18/2025,Valencia,OPPO,Reno 8,3,846.07,2538.21
2394,4/27/2023,Castilla y Leon,Apple,iPhone 15,1,1005.95,1005.95
2395,12/14/2023,Madrid,OPPO,A78,3,612.97,1838.91
2396,1/13/2023,Valencia,Apple,iPhone 13,4,154.28,617.12
2397,4/4/2024,Cataluña,Samsung,Galaxy A54,1,854.55,854.55
2398,3/1/2025,Castilla La Mancha,Samsung,Galaxy S21,3,1007.01,3021.03
2399,10/1/2025,Valencia,OPPO,Find X5,5,462.55,2312.75
2400,7/19/2025,Andalucia,OPPO,Find X5,5,1249.31,6246.55
2401,12/24/2023,Galicia,Apple,iPhone 13,4,1398.93,5595.72
2402,6/3/2025,Madrid,Apple,iPhone 14,3,329.98,989.94
2403,4/3/2025,Valencia,OPPO,Find X5,2,1200.17,2400.34
2404,5/12/2025,Pais Vasco,Xiaomi,Redmi Note 12,4,725.73,2902.92
2405,8/7/2025,Pais Vasco,OPPO,Find X5,3,572.25,1716.75
2406,5/18/2024,Valencia,OPPO,Reno 8,2,1040.74,2081.48
2407,8/6/2025,Castilla y Leon,Motorola,Edge 40,5,1228.05,6140.25
2408,3/13/2024,Galicia,OPPO,Find X5,4,326.66,1306.64
2409,9/7/2024,Castilla La Mancha,Samsung,Galaxy Z Flip,5,665.15,3325.75
2410,11/17/2023,Castilla y Leon,Apple,iPhone 13,4,1321.4,5285.6
2411,2/18/2023,Castilla La Mancha,OPPO,Reno 8,2,632.46,1264.92
2412,4/3/2025,Andalucia,Apple,iPhone 14,5,1127.32,5636.6
2413,10/10/2024,Pais Vasco,Apple,iPhone 13,4,457.12,1828.48
2414,12/22/2025,Castilla y Leon,Apple,iPhone 14,1,995.24,995.24
2415,1/18/2023,Madrid,Samsung,Galaxy S21,1,564.39,564.39
2416,2/20/2024,Castilla y Leon,Samsung,Galaxy A54,2,1347.45,2694.9
2417,10/8/2024,Castilla y Leon,Xiaomi,Redmi Note 12,5,1280.64,6403.2
2418,12/25/2023,Castilla y Leon,OPPO,Find X5,3,529.05,1587.15
2419,12/1/2023,Andalucia,Motorola,Edge 40,4,298.05,1192.2
2420,8/19/2025,Andalucia,Motorola,G82,3,1012.45,3037.35
2421,6/30/2025,Andalucia,Apple,iPhone 13,1,1094.59,1094.59
2422,2/15/2025,Castilla La Mancha,Apple,iPhone 14,4,363.07,1452.28
2423,6/22/2025,Castilla y Leon,Samsung,Galaxy Z Flip,5,864.89,4324.45
2424,12/5/2024,Castilla La Mancha,OPPO,Reno 8,3,1384.77,4154.31
2425,10/4/2023,Andalucia,Xiaomi,Redmi Note 12,5,525.13,2625.65
2426,2/8/2024,Cataluña,OPPO,Reno 8,3,515.44,1546.32
2427,2/2/2023,Castilla La Mancha,Samsung,Galaxy A54,5,1263.81,6319.05
2428,6/1/2024,Castilla y Leon,OPPO,Reno 8,2,791.78,1583.56
2429,10/14/2024,Castilla La Mancha,Motorola,Edge 40,2,215.01,430.02
2430,6/22/2024,Galicia,Apple,iPhone 15,4,1395.19,5580.76
2431,7/27/2025,Galicia,Xiaomi,Redmi Note 12,1,566.15,566.15
2432,2/9/2023,Madrid,Samsung,Galaxy S21,3,625.84,1877.52
2433,3/15/2023,Pais Vasco,OPPO,Find X5,3,1021.07,3063.21
2434,4/13/2025,Pais Vasco,Xiaomi,Mi 11,3,315.43,946.29
2435,1/31/2024,Galicia,Xiaomi,Poco X5,4,502.05,2008.2
2436,10/14/2024,Cataluña,Samsung,Galaxy A54,5,1269.77,6348.85
2437,5/12/2024,Cataluña,Samsung,Galaxy S21,1,371.38,371.38
2438,6/28/2023,Valencia,Samsung,Galaxy S21,1,162.06,162.06
2439,5/25/2023,Castilla y Leon,Samsung,Galaxy Z Flip,2,878.44,1756.88
2440,8/5/2023,Castilla y Leon,OPPO,A78,5,302.47,1512.35
2441,1/16/2024,Cataluña,Apple,iPhone 13,1,1047.82,1047.82
2442,4/22/2024,Pais Vasco,Samsung,Galaxy S21,2,212.5,425
2443,12/20/2025,Castilla y Leon,Samsung,Galaxy A54,2,745.06,1490.12
2444,1/17/2024,Castilla La Mancha,Apple,iPhone 15,4,510.08,2040.32
2445,1/14/2024,Castilla La Mancha,Motorola,Edge 40,5,157.89,789.45
2446,10/22/2023,Galicia,Apple,iPhone 13,5,869.29,4346.45
2447,6/5/2023,Cataluña,Apple,iPhone 15,2,383.81,767.62
2448,3/19/2025,Andalucia,Xiaomi,Redmi Note 12,5,520.9,2604.5
2449,3/22/2024,Galicia,OPPO,A78,4,463.69,1854.76
2450,12/22/2025,Valencia,Xiaomi,Poco X5,1,968.55,968.55
2451,5/13/2023,Andalucia,Xiaomi,Mi 11,1,228.48,228.48
2452,5/30/2025,Madrid,Xiaomi,Poco X5,1,992.54,992.54
2453,10/14/2024,Cataluña,OPPO,Reno 8,5,1114.23,5571.15
2454,6/21/2024,Cataluña,Xiaomi,Poco X5,3,713.48,2140.44
2455,9/6/2024,Castilla La Mancha,OPPO,Find X5,4,541.84,2167.36
2456,3/29/2023,Andalucia,Apple,iPhone 13,3,662.17,1986.51
2457,8/7/2025,Pais Vasco,OPPO,Find X5,4,715.22,2860.88
2458,5/9/2025,Pais Vasco,Apple,iPhone 15,1,1241.7,1241.7
2459,3/29/2025,Andalucia,Xiaomi,Mi 11,3,167.44,502.32
2460,3/20/2024,Andalucia,Apple,iPhone 13,1,170.49,170.49
2461,11/21/2024,Galicia,OPPO,Reno 8,2,177.1,354.2
2462,7/22/2024,Galicia,OPPO,Reno 8,2,387.43,774.86
2463,6/5/2025,Castilla La Mancha,Motorola,Razr 40,4,1334.16,5336.64
2464,12/24/2024,Madrid,Apple,iPhone 14,1,233.63,233.63
2465,8/15/2024,Castilla La Mancha,Xiaomi,Poco X5,2,443.94,887.88
2466,10/1/2025,Pais Vasco,OPPO,Reno 8,1,1346.07,1346.07
2467,5/28/2025,Galicia,Apple,iPhone 14,5,302.31,1511.55
2468,11/29/2024,Galicia,Apple,iPhone 15,3,1158.91,3476.73
2469,5/10/2023,Castilla La Mancha,Apple,iPhone 14,1,708.85,708.85
2470,10/30/2024,Valencia,OPPO,Reno 8,2,1287.68,2575.36
2471,7/28/2024,Castilla La Mancha,Xiaomi,Poco X5,5,575.95,2879.75
2472,9/18/2023,Valencia,Xiaomi,Poco X5,3,1126.99,3380.97
2473,5/25/2024,Valencia,Motorola,Edge 40,4,854.12,3416.48
2474,2/25/2025,Cataluña,Samsung,Galaxy A54,2,929.51,1859.02
2475,8/5/2025,Castilla La Mancha,Samsung,Galaxy Z Flip,5,1275.54,6377.7
2476,3/8/2025,Castilla La Mancha,Xiaomi,Redmi Note 12,2,1139.1,2278.2
2477,1/15/2025,Andalucia,Xiaomi,Poco X5,1,742.18,742.18
2478,11/1/2024,Madrid,Apple,iPhone 15,3,1181.05,3543.15
2479,7/12/2024,Andalucia,OPPO,A78,3,755.87,2267.61
2480,1/21/2024,Valencia,Xiaomi,Poco X5,5,906.35,4531.75
2481,2/4/2024,Madrid,Xiaomi,Poco X5,5,1148.56,5742.8
2482,5/16/2025,Pais Vasco,Xiaomi,Redmi Note 12,1,522.72,522.72
2483,2/21/2023,Galicia,Apple,iPhone 13,1,964.54,964.54
2484,8/10/2025,Castilla y Leon,OPPO,Reno 8,2,708.36,1416.72
2485,6/28/2025,Andalucia,OPPO,A78,3,284.68,854.04
2486,2/10/2024,Galicia,Xiaomi,Mi 11,5,716.67,3583.35
2487,10/23/2024,Andalucia,Apple,iPhone 15,1,304.89,304.89
2488,1/25/2025,Castilla La Mancha,Xiaomi,Poco X5,2,544.09,1088.18
2489,6/8/2025,Madrid,OPPO,A78,3,644.42,1933.26
2490,8/2/2024,Madrid,Xiaomi,Poco X5,3,857.02,2571.06
2491,9/28/2023,Madrid,Motorola,Edge 40,4,229.85,919.4
2492,7/29/2023,Andalucia,Samsung,Galaxy S21,5,354.23,1771.15
2493,1/1/2025,Castilla y Leon,Apple,iPhone 13,3,251.45,754.35
2494,3/31/2025,Castilla La Mancha,Xiaomi,Redmi Note 12,5,227.69,1138.45
2495,11/14/2023,Pais Vasco,OPPO,A78,5,1178.56,5892.8
2496,8/25/2023,Andalucia,Apple,iPhone 14,3,434.25,1302.75
2497,4/18/2023,Madrid,Samsung,Galaxy Z Flip,2,748.37,1496.74
2498,11/9/2023,Valencia,Samsung,Galaxy S21,2,775.73,1551.46
2499,2/9/2023,Pais Vasco,Xiaomi,Mi 11,5,1106.92,5534.6
